1.216233766233764868e+01,6.642857142857124586e+00,1.000000000000000000e+00
3.624242424242423510e+01,1.043073593073592065e+01,1.000000000000000000e+00
7.141558441558441928e+01,1.097186147186145888e+01,1.000000000000000000e+00
8.764935064935065157e+01,8.807359307359291734e+00,1.000000000000000000e+00
5.491125541125541076e+01,6.372294372294362574e+00,1.000000000000000000e+00
2.920779220779219543e+01,3.396103896103880970e+00,1.000000000000000000e+00
3.774891774891763419e+00,1.719480519480518410e+01,1.000000000000000000e+00
4.138311688311686964e+01,1.719480519480518410e+01,1.000000000000000000e+00
6.708658008658008498e+01,1.746536796536794611e+01,1.000000000000000000e+00
8.386147186147185550e+01,2.314718614718613310e+01,1.000000000000000000e+00
9.008441558441559494e+01,2.882900432900432008e+01,1.000000000000000000e+00
4.922943722943722378e+01,3.099350649350648723e+01,1.000000000000000000e+00
1.676190476190475209e+01,3.072294372294371101e+01,1.000000000000000000e+00
8.374458874458859725e+00,2.991125541125539655e+01,1.000000000000000000e+00
2.650216450216449005e+01,2.774675324675322940e+01,1.000000000000000000e+00
5.112337662337661470e+01,3.126406926406924924e+01,1.000000000000000000e+00
3.732467532467531157e+01,2.747619047619046739e+01,1.000000000000000000e+00
7.358008658008657221e+01,2.937012987012985832e+01,1.000000000000000000e+00
6.167532467532467422e+01,2.179437229437228041e+01,1.000000000000000000e+00
1.649134199134197587e+01,2.071212121212120394e+01,1.000000000000000000e+00
3.504329004328987196e+00,9.728138528138528329e+01,-1.000000000000000000e+00
1.838528138528137390e+01,9.295238095238096321e+01,-1.000000000000000000e+00
3.516017316017315864e+01,9.295238095238096321e+01,-1.000000000000000000e+00
4.760606060606059486e+01,9.728138528138528329e+01,-1.000000000000000000e+00
7.466233766233766289e+01,9.403463203463203968e+01,-1.000000000000000000e+00
9.495454545454545325e+01,8.429437229437229462e+01,-1.000000000000000000e+00
7.412121212121212466e+01,7.888311688311688386e+01,-1.000000000000000000e+00
4.544155844155844193e+01,7.888311688311688386e+01,-1.000000000000000000e+00
2.596103896103895181e+01,8.158874458874458924e+01,-1.000000000000000000e+00
3.504329004328987196e+00,8.158874458874458924e+01,-1.000000000000000000e+00
1.730303030303029033e+01,8.158874458874458924e+01,-1.000000000000000000e+00
5.545238095238094900e+01,8.185930735930736546e+01,-1.000000000000000000e+00
7.195670995670995751e+01,8.916450216450216715e+01,-1.000000000000000000e+00
9.197835497835497165e+01,9.051731601731601984e+01,-1.000000000000000000e+00
8.223809523809524080e+01,9.457575757575757791e+01,-1.000000000000000000e+00
4.435930735930735125e+01,9.457575757575757791e+01,-1.000000000000000000e+00
4.435930735930735125e+01,9.078787878787878185e+01,-1.000000000000000000e+00
3.001948051948050988e+01,8.862337662337662891e+01,-1.000000000000000000e+00
1.135064935064933422e+01,8.727056277056277622e+01,-1.000000000000000000e+00
1.432683982683981583e+01,7.320129870129869687e+01,-1.000000000000000000e+00
